,0,1,2
825,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R14 ( 0.00- 2.00 s).wav,26,"[ 1.11420099e-02 -3.58733082e+00  7.03579724e-01  3.10571289e+00
  2.89674568e+00 -4.20045805e+00  7.06384718e-01  8.00651073e+00
 -2.22378039e+00 -2.21394300e+00 -2.40863115e-01  7.39512622e-01
 -4.54125977e+00  1.36168551e+00  5.85546684e+00 -8.11228275e+00
 -7.90991831e+00  1.54130614e+00 -2.87047482e+00 -7.11327553e-01
 -1.29142189e+00 -2.92598939e+00  5.61532497e+00 -8.24395120e-02
  1.78107250e+00 -3.50859022e+00  1.51846609e+01  8.31528091e+00
  1.00213470e+01 -4.73508310e+00 -3.69070148e+00  5.52760601e+00
  1.15474485e-01  8.25697720e-01 -6.54616070e+00  3.25136483e-01
 -5.23103094e+00 -6.58406734e+00  7.62342513e-01  8.33598900e+00
  5.88851643e+00 -1.69400978e+00  6.41769266e+00 -3.46635610e-01
 -5.30540800e+00 -4.48040628e+00 -1.41481233e+00  2.53649974e+00
 -2.72747612e+00 -1.92465198e+00 -1.44773114e+00  1.14821398e+00
 -2.45614797e-01  1.03637874e+00 -7.93298557e-02  4.36628908e-01
 -3.08880448e+00 -2.41760969e+00  2.90677905e-01 -1.94749868e+00]"
826,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L8 ( 0.00- 2.00 s).wav,26,"[ 0.83256721 -3.75464749 -2.9243784  -0.23465851 -1.34005916 -2.85192299
 -1.40283048 10.14300632 -2.60408616 -5.78226995 -3.0041678   0.59273249
 -3.06830168  2.45586562  9.00486851 -7.40770483 -8.06662655 -1.1796546
 -2.95905781  0.70383584 -1.95387244 -2.63099456  6.38156128 -1.70456028
  4.82973719 -2.67093515 18.18200874  9.43832684  8.71547985 -6.2145977
 -2.5223043   8.36349392  3.30755591  4.42922354 -7.76067638 -2.2499423
 -5.11162853 -8.64796066  0.76822299  6.79741907  2.87798953 -1.3765707
 10.8878212   0.63836354 -7.42590666 -5.07221365 -0.33824539  5.63286257
 -2.38209915 -2.40656543  0.59359038 -0.11352362  0.83183557  1.08007085
 -1.59791577  0.66984075 -5.83534908 -7.72300386  0.563393   -4.78609467]"
827,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L6 ( 0.00- 2.00 s).wav,26,"[ 0.93312818 -3.50936747 -1.5148344   0.62584627 -0.67915207 -2.39375806
 -0.5847044   9.48062134 -2.41877723 -4.37631178 -2.73232532  0.63187301
 -3.28296947  1.88021374  7.38159752 -7.50301647 -8.0763092  -1.45605493
 -2.51062918  0.27025536 -1.32693613 -2.17780638  5.84158421 -1.99722385
  4.23847771 -3.5605607  17.06365776 10.12295532  8.12665272 -5.69778872
 -2.96956491  8.06175709  2.20330429  2.87468123 -7.22108936 -1.13101244
 -4.62757301 -7.73488855  0.42456996  6.32750034  3.37583542 -1.90494871
  8.92633343  0.31654477 -6.49721289 -4.58302546 -1.50375831  4.71145248
 -1.97713792 -2.05902147  0.32702628  0.5052911   0.52310926  1.56882739
 -0.73384899  0.6853953  -5.21694565 -6.89438295  0.14519545 -4.09484482]"
828,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L1 ( 0.00- 2.00 s).wav,26,"[ 8.03726435e-01 -3.97841501e+00 -1.39803100e+00  9.70023751e-01
 -9.46598470e-01 -3.04065084e+00 -4.18819413e-02  1.22401705e+01
 -3.18866491e+00 -5.74790239e+00 -3.59969020e+00 -4.22202097e-03
 -5.02223015e+00  2.18366480e+00  8.50543785e+00 -9.38535404e+00
 -1.02430220e+01 -2.21983051e+00 -3.75893259e+00 -1.70797840e-01
 -1.07579672e+00 -2.91368651e+00  7.85288429e+00 -2.54160905e+00
  4.81687307e+00 -4.70796204e+00  2.10419044e+01  1.55729856e+01
  1.03959589e+01 -7.18555450e+00 -3.96745229e+00  1.03763294e+01
  1.74854493e+00  3.48834682e+00 -9.51930714e+00 -2.75279254e-01
 -4.94020224e+00 -1.00978327e+01  3.21172595e-01  6.82987881e+00
  4.27596855e+00 -2.49742174e+00  1.06665983e+01 -2.76211891e-02
 -8.85265446e+00 -5.85258055e+00 -2.23372293e+00  5.03410625e+00
 -2.58719063e+00 -2.40657425e+00  1.01702106e+00  9.66404200e-01
  1.41051269e+00  3.40262318e+00 -1.01284075e+00  4.81058508e-01
 -6.88396931e+00 -8.94300175e+00 -6.75035492e-02 -5.92768574e+00]"
829,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R8 ( 0.00- 2.00 s).wav,26,"[ 2.13618684 -4.89921713 -3.18263006  2.9532547   2.15594077 -3.74370909
 -2.60328722 10.38678932 -4.4755702  -4.55877304 -0.44262466  1.67265797
 -5.24180126  2.75362396 11.81648827 -8.7044239  -9.27650356  0.77612478
 -2.96841097 -0.29456291 -3.11588883 -3.23164678  5.50842428  1.86420488
  1.57782745 -2.03704882 17.53506088  6.95378208  9.36357117 -5.67388296
 -3.56064034  4.70328712  0.84974003  0.67241621 -6.58810329 -0.51021761
 -5.27722979 -9.13667202  1.43535411 11.5985508   6.85679197 -1.96542239
  8.96155071  2.23894382 -5.75594568 -4.9949069  -1.38268352  4.77105713
 -2.96902132 -2.26551127 -1.93449187 -0.37793183 -2.49161935 -1.70998454
 -0.67488104  2.23421812 -4.357934   -2.94176865  0.32306975 -4.29001093]"
830,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R6 ( 0.00- 2.00 s).wav,26,"[ 1.03447214e-03 -3.85132265e+00 -2.80789524e-01  1.48505795e+00
  2.00825191e+00 -3.28103352e+00 -1.31694293e+00  7.98359156e+00
 -2.69749594e+00 -2.77212715e+00 -2.02104807e+00  1.00091147e+00
 -3.32471466e+00  2.09819007e+00  8.18641853e+00 -8.38150501e+00
 -7.95315123e+00  4.10478234e-01 -3.08915138e+00 -3.23504180e-01
 -3.94183576e-01 -4.13404274e+00  7.25326633e+00 -6.99406564e-01
  3.23230743e+00 -3.44691849e+00  1.82150688e+01  8.21707535e+00
  9.47019482e+00 -6.02153492e+00 -3.82989335e+00  7.95496368e+00
  2.86370134e+00  2.52297425e+00 -6.83118439e+00 -3.91858101e-01
 -6.01496506e+00 -7.57297421e+00  1.83724654e+00  8.49558735e+00
  5.34521675e+00 -2.26711607e+00  7.52285433e+00  5.90101063e-01
 -6.25987911e+00 -4.86871815e+00 -2.24617362e+00  5.24276400e+00
 -2.92162466e+00 -1.85200119e+00 -1.54811430e+00  2.93417275e-01
 -2.54990429e-01 -4.83985901e-01 -7.52093971e-01  6.33282661e-01
 -3.98091793e+00 -4.42036390e+00  1.54272783e+00 -2.94120884e+00]"
831,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R3 ( 0.00- 2.00 s).wav,26,"[-0.21727359 -4.14016581 -0.43867669  0.67030954  0.98036885 -3.13438392
 -0.8952437   7.92009449 -2.16326523 -3.49726892 -2.44906402  1.55295777
 -2.63697505  2.27780437  7.38637304 -8.49187756 -7.7738781   0.18451591
 -3.25850677 -0.20332362 -0.57631189 -3.51041293  6.98850918 -1.6507957
  4.50353432 -3.32992101 18.20675468  8.62103558  9.56558895 -6.29702616
 -3.57385921  9.07731628  3.45383787  3.59315276 -7.53329754 -1.52432513
 -6.1960125  -7.22544909  1.40159798  8.18176842  4.22091103 -1.99783051
  8.32612705  0.05739661 -6.36892653 -4.74591875 -1.71416068  4.9755311
 -2.38741779 -2.25654626 -1.25322986  0.22201176  0.52235073  0.11790372
 -1.10721374  0.74101102 -4.53817749 -5.46186686  1.30930054 -2.90748477]"
832,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R1 ( 0.00- 2.00 s).wav,26,"[ 0.48875481 -4.5467     -1.73878455  1.80139744  1.65979624 -3.18978238
 -2.05985689  8.07706261 -3.58469987 -3.32831335 -1.79747617  2.00189376
 -3.29543972  3.3223784  10.12294197 -8.62205696 -8.23605919  0.39391196
 -3.22865748  0.26185602 -1.34003377 -4.44145203  6.33873367  0.21969762
  3.49896908 -2.66626692 18.39789581  7.43790531  8.88863087 -6.31547928
 -4.06837654  7.00190449  2.9604249   2.20935464 -6.55156708 -0.65392572
 -5.92137671 -7.88368559  1.81440032 10.16298103  5.74389839 -2.53483152
  8.30380535  1.40176904 -5.92263937 -4.7989006  -2.05505371  6.2049017
 -2.84758711 -1.73703623 -2.22903752 -0.39406896 -1.13200581 -1.40426362
 -0.79637396  1.2056092  -4.4386878  -4.01962662  1.08646631 -3.22938156]"
833,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L10 ( 0.00- 2.00 s).wav,26,"[ 0.32995379 -3.65651298 -0.52815318  0.03160903  0.8582204  -2.99979281
 -1.84883571  9.45734501 -2.59683204 -3.52594137 -3.93592525 -0.54274154
 -4.21839857  1.16760111  8.15303135 -8.68061161 -9.14523792 -0.99922585
 -3.33882499 -1.18963516  1.00084388 -4.54135895 10.25653839 -2.40117812
  2.55533218 -4.1091733  20.15373802 11.30620766 10.22581863 -7.16365862
 -4.04542208 10.664217    3.80077291  4.03652048 -8.12850571  0.38598788
 -5.57910585 -9.29687595  2.69139004  6.03915405  4.11515808 -2.94252348
  7.88754034  0.14475439 -8.50358868 -6.10238361 -3.13154674  6.17201614
 -2.85533619 -1.60107028  0.55757052  0.95047003  0.94304502  0.54488438
 -0.81888855  0.65052247 -5.17759609 -7.08656216  2.17496204 -4.41018391]"
834,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R4 ( 0.00- 2.00 s).wav,26,"[-4.09832411e-02 -3.72556567e+00  4.86177176e-01  1.41722929e+00
  9.21672285e-01 -2.91064620e+00  9.08796210e-04  8.16425896e+00
 -2.05040646e+00 -2.85019255e+00 -2.37328887e+00  1.25120986e+00
 -3.19161820e+00  1.82986712e+00  6.35873508e+00 -8.51809978e+00
 -8.08264446e+00 -4.81952727e-01 -2.83734703e+00 -1.84662864e-01
 -4.78024594e-03 -2.84552908e+00  6.50023985e+00 -1.95076132e+00
  4.17291307e+00 -4.23179436e+00  1.78175488e+01  1.03275623e+01
  8.98348331e+00 -5.89132500e+00 -3.70965290e+00  8.99427509e+00
  2.31684208e+00  2.22776532e+00 -7.56479836e+00 -4.73013788e-01
 -5.59107542e+00 -6.99690199e+00  8.44170690e-01  7.39844990e+00
  4.59578562e+00 -2.04402447e+00  7.32553434e+00  5.88890724e-02
 -6.24426460e+00 -4.42968702e+00 -2.62347579e+00  4.52250195e+00
 -2.04666233e+00 -1.86299491e+00 -1.15542412e+00  7.27672517e-01
  1.94117904e-01  9.84358788e-01 -4.07935560e-01  5.20915687e-01
 -4.58310556e+00 -5.39293623e+00  8.03706884e-01 -2.84769273e+00]"
835,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L15 ( 0.00- 2.00 s).wav,26,"[ 0.78660303 -4.00212908 -1.83169127  0.40779543 -1.08224928 -2.79113269
 -0.68893713 10.75748634 -2.58788061 -5.26992846 -3.18612361  0.94617987
 -3.38515568  2.24349809  8.31502342 -8.36829281 -8.7834301  -1.74027729
 -3.1734972   0.34908578 -1.69557357 -2.45998597  6.52303886 -2.52865553
  5.50975132 -3.81323791 19.66104507 11.50202274  9.27412128 -6.50294113
 -3.08420181  9.71815014  2.8736074   4.03676462 -8.34580612 -1.96208787
 -5.31199884 -8.739151    0.343171    7.26308441  3.54304194 -1.82830691
 10.78194714  0.21124288 -7.80170727 -5.15144491 -1.15228224  5.24850178
 -2.03891087 -2.59967732  0.58446211  0.39077479  0.96408367  2.01029968
 -1.21317732  0.6794489  -6.146029   -8.19087505  0.22831193 -4.65412474]"
836,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L12 ( 0.00- 2.00 s).wav,26,"[ 1.08095837 -4.16345882 -1.6873399   0.58943212 -0.34112665 -2.86855793
 -1.1060766  10.77126026 -3.00001812 -4.77486277 -3.12239361  0.71480995
 -3.82181025  2.1117847   8.8631115  -8.73525047 -9.15628052 -1.41658998
 -3.14846158 -0.25531697 -1.2648685  -3.01280451  7.31519604 -2.27277851
  4.88078594 -3.96177197 20.41384506 11.48017216  9.8120203  -6.43458319
 -3.39534974  9.76225948  2.87830615  3.62841296 -8.23424721 -1.36930597
 -5.4553175  -8.96242332  0.83763415  7.68275738  4.21890259 -2.29855609
 10.20425129  0.38887879 -7.94086123 -5.24711752 -1.84781647  5.47651958
 -2.2676897  -2.13731766  0.20285074  0.64208096  0.57791156  1.35472786
 -0.92926037  0.86951709 -5.79690409 -7.53008461  0.42769206 -4.75784254]"
837,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-L2 ( 0.00- 2.00 s).wav,27,"[-1.44863248 -2.13504601  1.13895369 -0.75371265 -4.29619884  4.23792171
  4.00966167  3.47738123 -1.23104131 -5.27477694 -1.71201658  0.38244337
  0.35591137  0.65875459 -2.24775553 -2.9086771  -1.61813772 -1.49044633
 -1.12239146  1.60556805 -0.4260228   2.08418226 -2.65856504 -1.30525267
  3.22283888 -4.13984251  0.1852231  11.80453396  0.69653767 -0.73145479
 -2.08417416  2.52604294 -2.57289934 -0.50540727 -4.43646431 -0.06347256
 -0.7177254  -0.36488792 -5.88960648 -0.86372805 -2.309829   -1.26886344
  3.37877893 -2.02851987  3.52807093 -0.01692008  0.53972298 -2.48776507
 -1.60870576 -3.29088449 -1.06427968  0.51675898  3.23058963  7.63181973
 -2.64307928  0.16262352 -2.70486283 -5.76562834 -4.150177   -3.20452404]"
838,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R12 ( 0.00- 2.00 s).wav,27,"[ -4.34926701  -1.90092134   5.33423138   0.53611219  -5.1223135
   2.60233951   8.29127598   5.121099    -0.78224832  -5.06947565
  -3.64377856   0.39443627   1.8816433    0.60504597  -5.37441778
  -4.51241112  -2.92007375  -5.3335638   -4.42747498   1.80810833
   1.14709532   2.84653616  -2.11169362  -4.82769871   7.52711678
  -7.12609816   2.83101535  20.79984474   2.08099556  -3.73568988
  -4.74826097   8.65061188  -3.99970651   1.25981784  -7.86760712
  -1.02283537  -1.60977554  -1.680071    -6.72811699  -2.02848506
  -1.72380662  -1.24978578   5.47009659  -3.38417482  -0.93172354
  -0.88120079  -1.24658704  -2.54359698   0.2259274   -5.83173466
   1.11202526   0.42683092   6.80944443  14.48139286  -3.50870776
  -1.07377136  -6.73663855 -10.01873302  -4.90681458  -2.31212258]"
839,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R4 ( 0.00- 2.00 s).wav,27,"[ -5.5530901   -2.09931517   4.85478544  -2.22674298  -6.2008276
   4.43800926   6.85553026   2.81518984  -1.08322322  -5.33573961
  -4.68344069   0.72660702   4.36102629   1.80192924  -5.05186224
  -5.0438199   -1.65704393  -5.50813198  -5.1601243    1.85885048
   3.1411581    0.63869661  -2.03598571  -4.60859632  10.09941196
  -7.23590899   3.69147396  21.92555237   1.93304849  -4.30454063
  -5.19266558  11.83957291  -1.73498559   2.46525002  -8.73636246
  -1.37871313  -2.3613584   -0.46533549  -5.79403496  -2.28113747
  -3.1015687   -2.35595608   4.22625542  -3.29512548  -0.74945605
   0.09577121  -2.27274323  -0.67373013  -0.44341934  -4.85224009
  -0.59075636   0.32364994   7.63515472  12.77174854  -4.29088736
  -0.82053769  -8.05089474 -10.71366787  -4.335217    -2.99569416]"
840,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-L13 ( 0.00- 2.00 s).wav,27,"[-2.39823794 -2.12620664  2.60380793  1.68446553 -3.16546702 -0.73029751
  6.01135778  7.17262125 -1.45072818 -5.09136724 -2.51581097 -0.04861307
 -2.46030593  1.43308938 -0.85929751 -6.16151285 -6.15418768 -3.15334868
 -3.80611825  1.008919    0.52168798  0.83910728  1.31711221 -3.03724766
  4.83050632 -5.63224602  7.61393356 19.1214962   5.54974318 -4.832798
 -4.61933517  7.18739986 -3.13130379  0.45728844 -8.1715765   1.1192137
 -1.81194472 -4.39798212 -3.81078529  1.14898884  0.57681042 -1.93812251
  5.56913805 -2.31947422 -3.69884515 -2.3282938  -2.11031532 -0.18329002
 -0.81521034 -3.49063277  1.24047744  0.95052677  4.25812769  9.92382431
 -1.37678337 -1.09805143 -6.37125826 -7.7591238  -3.60699725 -3.302145  ]"
841,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R10 ( 0.00- 2.00 s).wav,27,"[-3.81555533 -1.93809307  4.35350132  0.58865964 -4.68530655  0.92048901
  7.90753984  5.854527   -1.14187551 -5.16519499 -3.23481011  0.36286855
  0.41019467  1.35959196 -3.60273576 -5.41864634 -4.20737791 -4.75714731
 -4.24410582  1.99435973  1.60873544  2.1400075  -0.42849082 -4.11295557
  7.1736908  -6.76398182  5.22683907 21.19230461  3.4288075  -4.59529638
 -4.92126703  8.83827877 -3.36481977  1.00896919 -8.8075552  -0.0364156
 -2.01587319 -3.06069827 -5.16080618 -0.82625896 -1.08397019 -1.59478354
  5.61217833 -3.08533859 -2.32155967 -1.40054548 -1.98992109 -1.03770173
 -0.29785272 -4.64045906  0.7322557   0.58510578  5.48888826 12.38559723
 -2.85092092 -1.12252092 -7.41839838 -9.69952393 -4.0871706  -3.03844452]"
842,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R11 ( 0.00- 2.00 s).wav,27,"[-4.05022478e+00 -2.01391816e+00  7.71135139e+00  2.49902248e+00
 -1.45228291e+00  2.23335791e+00  7.22994566e+00  3.33687305e+00
 -4.69461113e-01 -2.30812335e+00 -2.77544022e+00 -3.64834100e-01
  3.47364783e-01 -9.50921655e-01 -4.98893833e+00 -4.28499317e+00
 -2.58221769e+00 -3.34320450e+00 -3.81127644e+00  5.03855869e-02
  3.43689418e+00  1.40905833e+00 -6.85965940e-02 -3.01918507e+00
  3.20723224e+00 -7.20540857e+00  2.39444184e+00  1.65116634e+01
  1.48788357e+00 -2.69239211e+00 -4.96450663e+00  6.55091906e+00
 -3.84338999e+00 -4.25721735e-01 -6.19324493e+00  1.52159655e+00
 -2.69670320e+00 -1.60440242e+00 -5.30678511e+00 -1.47000527e+00
  2.21621826e-01 -2.06136632e+00  1.79139161e+00 -2.35304809e+00
  4.16941047e-01 -1.49101865e+00 -2.57579184e+00 -2.09329224e+00
 -4.71472889e-01 -5.32247448e+00  7.96174631e-03  9.32751358e-01
  3.42368364e+00  1.16381083e+01 -2.39328146e+00 -9.66887295e-01
 -3.38053513e+00 -6.15815926e+00 -2.93025327e+00 -6.92702532e-02]"
843,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R9 ( 0.00- 2.00 s).wav,27,"[-4.05474186 -1.88515723  5.78401089  0.45601541 -4.21933079  3.35863233
  6.97489452  4.10094452 -0.80549401 -4.35794878 -3.56463361  0.42159694
  1.98401821  0.17826179 -4.89900351 -4.17206287 -2.03699899 -4.60478783
 -3.76337695  1.49498665  2.27573442  2.51475716 -1.99337196 -3.86969185
  6.22675133 -7.00696707  2.19898582 18.58475876  0.99321169 -3.06540632
 -4.42279148  7.93299294 -3.60326862  0.4300679  -6.89103031 -0.45826182
 -1.87189174 -1.24330747 -6.3573494  -1.82585037 -1.52150333 -1.46314883
  3.97754312 -2.75804377  0.36514911 -0.38722768 -1.72322679 -2.13681817
 -0.07452892 -5.4853487   0.28688049  0.35233167  5.09210539 12.49611568
 -3.52004886 -0.74789381 -5.35672045 -8.67755318 -4.18647623 -1.76744604]"
844,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R2 ( 0.00- 2.00 s).wav,27,"[ -5.44939137  -2.39853168   3.28161669  -3.80148387  -7.72522593
   5.38529158   6.31584406   1.92910016  -0.64529997  -5.84576941
  -4.86572123   1.80511856   6.3636713    2.53064799  -5.06825638
  -4.57438278  -0.61523217  -5.25021124  -4.84073353   2.84291101
   2.03702044   0.87759501  -3.41973543  -5.23311758  12.04374409
  -6.55067921   2.95014048  19.74427414   1.19479811  -4.12660837
  -4.39365721  11.98556328  -0.34029335   3.80233479  -8.47230244
  -3.47076225  -2.27878046   1.0647198   -6.01944733  -2.2000773
  -4.7682147   -1.89821804   5.32803679  -3.7104435    0.22258443
   0.85903621  -0.77640837  -0.37957755  -0.14535354  -4.75719118
  -0.99538428  -0.12099887   8.49093246  12.04285812  -4.8699131
  -0.63532048  -8.52848911 -11.47732162  -4.66243553  -2.93242216]"
845,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-L12 ( 0.00- 2.00 s).wav,27,"[-3.13312101e+00 -2.12652898e+00  2.13973665e+00  1.57318890e-01
 -4.15509367e+00  1.51284218e-01  5.24722481e+00  6.38455820e+00
 -1.04623783e+00 -6.24687862e+00 -3.54186153e+00 -6.65897548e-01
 -9.41546381e-01  1.80312264e+00 -1.11687517e+00 -6.06941843e+00
 -5.56797886e+00 -3.17724276e+00 -4.27833986e+00  1.19669306e+00
  5.49743235e-01  6.12660944e-01  1.19008160e+00 -3.25006032e+00
  5.19153547e+00 -4.59541559e+00  6.41450882e+00  1.92574368e+01
  5.69704819e+00 -5.54055452e+00 -4.88213301e+00  8.13418484e+00
 -2.27573109e+00  1.49292755e+00 -8.43193245e+00  4.33491729e-02
 -1.42740822e+00 -3.72945046e+00 -3.57883978e+00 -3.90038639e-03
 -3.96281123e-01 -1.68632519e+00  5.73972082e+00 -2.27010059e+00
 -3.81591678e+00 -2.08795071e+00 -1.59466505e+00  1.05899692e-01
 -1.25150383e+00 -3.66000462e+00  1.23282897e+00  4.67507333e-01
  6.25991821e+00  1.07038202e+01 -2.63992500e+00 -1.10787320e+00
 -6.80977201e+00 -8.47067642e+00 -3.75408864e+00 -3.82824135e+00]"
846,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R14 ( 0.00- 2.00 s).wav,27,"[ -4.27027321  -1.98918414   5.1972928    0.78594148  -4.80769157
   1.86673307   8.03229904   5.88613749  -1.10995972  -5.34056854
  -3.84158468  -0.20046063   1.53631163   0.74853146  -4.68124342
  -5.14596319  -3.90484548  -5.31408024  -4.71989822   1.36226845
   1.3328172    2.40318871  -1.10030115  -4.87131739   7.63484716
  -6.98719597   4.3613348   21.92286491   3.20367265  -4.46327305
  -5.36869335   9.72923565  -3.87747502   1.3582902   -8.28652
  -0.76946068  -1.76067948  -2.45066285  -5.98649502  -1.55431485
  -1.12993443  -1.65348625   5.64540577  -3.37193394  -2.4544611
  -1.15791082  -1.87465656  -1.72745466  -0.08865775  -5.45281076
   1.41975272   0.58820409   7.31111145  14.64875603  -3.42816114
  -1.4192363   -7.09464502 -10.05529499  -4.94232178  -2.59744406]"
847,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-L7 ( 0.00- 2.00 s).wav,27,"[-2.73038721e+00 -2.78122377e+00  2.30696249e+00  6.90628290e-01
 -3.77067137e+00  2.80638725e-01  7.09077835e+00  5.22642756e+00
 -1.14222860e+00 -5.55075026e+00 -1.16676772e+00  1.56089395e-01
 -1.08439994e+00  1.47624004e+00 -2.50210452e+00 -4.60558891e+00
 -4.02213573e+00 -8.15457582e-01 -3.17554641e+00  1.80760372e+00
 -1.40170240e+00  2.07808495e+00 -1.33051801e+00 -2.41234064e+00
  4.21000671e+00 -4.46742535e+00  2.47874141e+00  1.60621624e+01
  4.45558977e+00 -2.95077777e+00 -4.04807281e+00  3.89064908e+00
 -4.06050158e+00  2.91429013e-01 -6.88175392e+00 -2.73741279e-02
 -1.19921589e+00 -1.18462348e+00 -5.28781176e+00 -1.87891908e-03
 -1.20942283e+00 -1.12857628e+00  5.11793041e+00 -3.48479104e+00
  3.17286730e-01 -1.10845995e+00  5.35378754e-01 -2.43160224e+00
 -1.31522930e+00 -3.79125071e+00  2.01504409e-01  2.85149962e-01
  5.59735441e+00  1.11693640e+01 -2.13537383e+00 -1.11186886e+00
 -4.66182661e+00 -6.41390896e+00 -5.05350685e+00 -2.53389668e+00]"
